#OTU ID	Sample1_Riaz_rep1	Sample1_Riaz_rep2	Sample1_Riaz_rep3	Sample1_Riaz_rep4	Sample1_Teleo_rep1	Sample1_Teleo_rep2	Sample1_Teleo_rep3	Sample1_Teleo_rep4	Sample2_Riaz_rep1	Sample2_Riaz_rep2	Sample2_Riaz_rep3	Sample2_Riaz_rep4	Sample2_Teleo_rep1	Sample2_Teleo_rep2	Sample2_Teleo_rep3	Sample2_Teleo_rep4	Sample3_Riaz_rep1	Sample3_Riaz_rep2	Sample3_Riaz_rep3	Sample3_Riaz_rep4	Sample3_Teleo_rep1	Sample3_Teleo_rep2	Sample3_Teleo_rep3	Sample3_Teleo_rep4	Sample4_Riaz_rep1	Sample4_Riaz_rep2	Sample4_Riaz_rep3	Sample4_Riaz_rep4	Sample4_Teleo_rep1	Sample4_Teleo_rep2	Sample4_Teleo_rep3	Sample4_Teleo_rep4	Sample5_Riaz_rep1	Sample5_Riaz_rep2	Sample5_Riaz_rep3	Sample5_Riaz_rep4	Sample5_Teleo_rep1	Sample5_Teleo_rep2	Sample5_Teleo_rep3	Sample5_Teleo_rep4	Sample6_Riaz_rep1	Sample6_Riaz_rep2	Sample6_Riaz_rep3	Sample6_Riaz_rep4	Sample6_Teleo_rep1	Sample6_Teleo_rep2	Sample6_Teleo_rep3	Sample6_Teleo_rep4	Sample7_Riaz_rep1	Sample7_Riaz_rep2	Sample7_Riaz_rep3	Sample7_Riaz_rep4	Sample7_Teleo_rep1	Sample7_Teleo_rep2	Sample7_Teleo_rep3	Sample7_Teleo_rep4	Sample8_Teleo_rep1	Sample8_Teleo_rep2	Sample8_Teleo_rep3	Sample8_Teleo_rep4
uniq12278	0	0	0	0	0	9	8	0	0	0	0	0	0	0	0	0	0	0	0	0	10	329	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq12318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq12361	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq12365	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq12383	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq12395	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	139	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
uniq1242	0	0	0	0	0	2256	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	0	0	0
uniq12428	0	0	0	0	0	1	2	95	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	104	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
uniq12439	0	0	0	0	0	0	1	14	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
uniq12499	0	17	12	35	0	0	0	0	0	0	0	0	0	0	0	0	0	7	21	0	0	0	0	0	13	12	43	23	0	0	0	0	0	11	13	28	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq1251	0	1	0	0	0	1	0	0	0	1	0	0	0	1003	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	3	0	0
uniq12510	4	8	17	14	0	0	0	0	4	7	4	5	0	0	0	0	7	4	14	33	0	0	0	0	27	3	58	66	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq1252	0	0	1	0	0	0	0	0	0	0	1	0	14	17	479	5	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	13	4	6	3	0	0	1	0	0	0	0	0	0	0	1	0
uniq12540	0	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq12545	15	19	34	37	0	0	0	0	0	1	2	4	0	0	0	0	2	0	1	9	0	0	0	0	21	3	24	33	0	0	0	0	7	11	14	16	0	0	0	0	2	4	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq12548	6	0	0	3	0	0	0	0	0	3	0	91	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	28	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
uniq1257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	451	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
uniq12593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq12601	0	0	0	0	12	95	306	19	0	0	0	0	106	43	76	51	0	0	0	0	150	107	142	324	0	0	0	0	272	146	213	320	0	0	0	0	448	281	102	564	0	0	0	0	90	67	132	95	0	0	0	0	0	0	0	0	41	29	38	18
uniq12608	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	3	0	0	0	0	40	4	0	7	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0
uniq12656	0	0	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1250	0	1	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq12657	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	422	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq12669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
uniq12670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	73	0	1	0	0	0	0	0	10	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq12680	0	0	0	0	2	34	64	0	0	0	0	0	6	6	10	7	0	0	0	0	4	5	5	4	0	0	0	0	47	30	45	78	0	0	0	0	118	84	27	193	0	0	0	0	16	4	6	14	0	0	0	0	0	0	0	0	14	2	9	15
uniq12694	0	0	1	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	59	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq12699	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq12703	0	0	0	0	0	0	105	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	70	0	0	0	0	0	71	1	84	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq12714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq1277	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2227	0	1	0	0	0	0	0	1	0	0	0	2	0	0
uniq1278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	603	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq1279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	1110	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq12797	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3659	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	2
uniq12863	0	25	15	73	0	0	0	0	0	7	4	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	23	13	102	0	0	0	0	11	13	19	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq12906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	33	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq13001	0	0	0	2	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq13004	0	0	0	0	0	2	3	0	0	0	0	0	4	0	0	0	0	0	0	0	57	4	0	9	0	0	0	0	11	0	0	6	0	0	0	0	101	20	1	7	0	0	0	0	3	6	1	4	0	0	0	0	0	0	0	0	0	0	0	0
uniq13041	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	78	3	2	4	0	0	0	0	6	1	1	2	0	0	0	0	53	4	0	4	0	0	0	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
uniq13045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq13107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	28	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq13177	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1400	2	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
uniq132	0	0	0	0	0	0	0	0	0	0	0	0	14	6	3	0	0	0	0	0	2	1	2	1	0	0	0	0	1	2	0	0	0	0	0	0	3	8	1	12	0	0	0	0	169	93	170	5653	0	0	0	0	0	0	0	0	1	0	0	2
uniq13222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	42	17	70	0	0	0	0	19	11	14	6	0	0	0	0	0	0	0	0	0	0	0	0
uniq13238	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1442	10	6	15	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
uniq13301	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq13305	0	0	0	0	0	74	2	0	0	0	0	0	2	9	0	0	0	0	0	0	19	80	2	6	0	0	0	0	5	8	1	5	0	0	0	0	10	176	2	3	0	0	0	0	0	10	0	1	0	0	0	0	0	0	0	0	1	15	0	1
uniq13328	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq1336	0	0	0	0	0	0	0	0	0	0	0	0	503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq1342	0	0	0	0	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	769	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq13439	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	8	113	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq1344	0	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	16	0	0	0	0	0	1	2	2368	2	0	0	0	0	0	1	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
uniq13465	0	0	0	0	0	132	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	50	1	0	0	0	0	0	2	347	1	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	5	0	0
uniq13478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	163	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq13495	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq13498	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	18	30	1	5	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
uniq13520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq13532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	6	5	39	0	0	0	0	10	7	9	4	0	0	0	0	0	0	0	0	0	0	0	0
uniq13538	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	167	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq13540	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
uniq13571	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	7	0	0	133	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
uniq13605	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq13676	0	0	0	0	0	4	10	0	0	0	0	2	2	0	1	1	0	0	0	0	3	2	2	1	0	0	0	0	4	2	5	16	0	0	0	0	20	16	7	366	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	1	1	1
uniq13755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq14007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq14014	0	0	0	0	0	0	0	0	2	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq14017	0	0	0	0	0	0	0	0	1	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	1	4	0	0	0	0	7	49	30	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq14027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq14034	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq14039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	32	106	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq14083	0	0	0	0	9	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	13	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	1	1	0	0	0	0	0	0	0	0	0	4	0	0	0
uniq14204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq1421	0	0	0	0	1	16	1438	2	0	0	0	0	0	0	5	1	0	0	0	0	1	1	47	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	10	2	5	3
uniq14303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq14318	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq14448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	25	0	0	0	0	0	0	3	232	0	0	0	0	0	0	0	0	0	0	0	0
uniq14517	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	3	0	1	0	0	0	0	0	0	185	0	0	0	0	0	0
uniq1458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	7	697	0	0	0	0	36	5	8	26	0	0	0	0	0	0	0	0	0	0	0	1
uniq146	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	4156	1	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq14616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	70	123	105
uniq1463	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq1468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	42	10	14	463	0	0	0	0	0	0	0	0	0	0	0	0
uniq147	0	1	0	0	0	1	0	0	0	1	0	0	0	61	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	11	0	0	0	1	0	0	0	1	0	0	1	7736	1	0
uniq15	0	3	0	0	0	2	0	0	0	3	0	0	0	119	0	0	0	3	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0	3	0	0	0	3	0	0	0	3	0	0	0	19	0	0	0	3	0	0	0	1	0	0	0	23605	0	1
uniq15242	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0
uniq15293	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	418	253	359	358
uniq15483	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0
uniq1558	0	0	0	0	0	0	1	0	27	0	0	0	1	0	2	0	0	0	0	0	8	9	6	11	0	0	0	0	631	17	12	2	0	0	0	0	3	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0
uniq15594	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1144	113	131	73
uniq15686	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	130	133	153
uniq15691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	17	30	39
uniq1581	0	0	0	0	0	1	3	40	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	242	0	0	0	0	0	2	2	157	0	0	0	0	6	3	4	2367	0	0	0	1	2	0	0	56	0	0	0	0	0	0	0	0	0	0	0	7
uniq15989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	63	0	0
uniq16059	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	154	53	53	79
uniq16202	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	118	84	127	108
uniq16309	0	0	0	1	0	1	0	0	0	0	0	1	16	9	6	5	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	8	0	0	0	1	5	3	5	24	0	0	0	1	0	0	0	0	2573	1459	2224	1846
uniq1634	0	0	0	0	0	2	22	0	0	0	0	0	1	0	8	2	0	0	0	0	1	0	7	1	0	0	0	0	17	12	17	22	0	0	0	0	24	11	17	33	0	0	0	0	1	2	4	2	0	0	0	0	0	0	0	0	52	26	1005	47
uniq1652	43	100	193	44	0	0	0	0	74	66	184	61	0	0	0	0	61	197	175	192	0	0	0	0	103	1	150	127	0	0	0	0	83	31	187	320	0	0	0	0	38	36	94	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq1653	0	0	2	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	11	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq16741	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0
uniq1678	0	0	0	0	0	2	0	0	0	0	0	0	30	1040	33	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	1	6	0	0	0	0	14	9	7	10	0	0	0	0	0	1	0	0	0	0	1	0
uniq16780	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0
uniq16917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	29	1
uniq1703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	6	0	436	0	0	0	0	7	8	11	3	0	0	0	0	0	0	0	0	0	0	0	2
